Entity,Year,Unsafe water source,Unsafe sanitation,No access to handwashing facility,Household air pollution from solid fuels,Non-exclusive breastfeeding,Discontinued breastfeeding,Child wasting,Child stunting,Low birth weight for gestation,Secondhand smoke,Alcohol use,Drug use,Diet low in fruits,Diet low in vegetables,Unsafe sex,Low physical activity,High fasting plasma glucose,High total cholesterol,High body-mass index,High systolic blood pressure,Smoking,Iron deficiency,Vitamin A deficiency,Low bone mineral density,Air pollution,Outdoor air pollution,Diet high in sodium,Diet low in whole grains,Diet low in nuts and seeds
Poland,2014,84.99981315,15.46424001,68.33337484,2616.174211,7.878975068,0.370832371,115.8183258,4.317698586,698.131966,7952.468817,26656.97177,2469.896006,20856.12579,9925.844333,2358.214002,13725.55136,60269.79227,,52206.02996,86103.57303,75297.77727,2.355262721,5.835980127,2169.543179,24654.96715,22324.48,18567.56737,24919.8366,20648.64328
Poland,2015,92.22878531,16.50032577,71.55021584,2500.392146,7.052846946,0.338825804,109.8816362,3.777858878,659.8755285,8109.028517,27411.39136,2528.376322,21275.26196,10074.22222,2370.77623,14199.98385,62881.57465,,54127.2621,87192.39471,77256.26944,2.229206893,5.148120901,2254.836981,25586.11917,23387.34,19268.17053,25564.41989,21281.56037
Poland,2016,80.17388833,14.13051264,69.05490368,2482.505078,7.02878544,0.346098104,108.9763229,3.712722641,646.2520792,7980.753398,27575.1242,2521.479751,21160.71629,9921.005407,2315.998683,14273.94223,63958.7578,58196.05282,54649.40069,87476.98562,76643.04845,2.259266457,5.085667559,2301.469189,24694.97581,22501.2,19454.93209,25539.8267,21176.23585
Poland,2017,73.94310044,12.86688507,67.9541971,2399.674725,6.335232305,0.328526185,105.0079915,3.309129252,590.6541692,7935.864804,27754.50649,2523.050205,21061.21485,9768.557067,2284.30494,14376.97223,65170.75542,,55277.22012,87936.19457,76482.20545,2.199411728,4.570422366,2330.879772,24629.35104,22520.05,19666.28717,25600.41686,21165.65343
Portugal,1990,16.49907825,12.48257116,28.29370264,1756.132477,24.45700465,1.819988577,134.5329844,6.362406603,484.3735151,2260.631651,17385.22151,358.6122421,5550.854291,2338.346408,594.722187,4149.374552,20185.99737,10906.35982,8481.903989,25788.39452,15256.8362,5.019411958,13.0170053,435.5824543,5322.21565,3637.47,2348.366034,7832.407462,3721.325689
Portugal,1991,13.6294256,10.35145031,28.14926402,1653.847949,22.66404986,1.507797955,130.5236235,5.885556312,458.5839498,2298.862713,17728.15421,391.8673527,5464.503325,2272.637737,671.7660788,4213.165694,20802.64551,,9070.792962,25986.88781,15424.03355,5.490683275,11.30925114,433.9898957,5432.908255,3852.61,2385.064668,7928.032136,3774.498764
Portugal,1992,10.55343376,8.213169941,27.55986985,1499.66618,19.13945486,1.194632658,114.7174744,4.931807923,396.9426081,2260.148656,17546.55964,429.0149276,5199.648622,2137.769974,780.2727923,4129.607552,20695.45476,,9320.676589,25312.1036,15216.06543,4.633442985,9.148725764,415.1758263,5361.990003,3936.09,2341.168001,7741.648097,3697.634389
Portugal,1993,8.759732496,7.040604877,28.44991205,1398.554125,16.44726979,1.015900725,107.6458048,4.235743137,354.2058407,2307.056951,17664.44775,456.9676811,5127.29654,2107.164305,886.4310533,4206.601434,21299.27171,,9816.516189,25523.17416,15334.05548,4.088262793,7.906642595,407.5345892,5479.607405,4157.9,2371.745555,7826.129727,3755.288108
Portugal,1994,6.153775166,5.144387267,27.50956469,1212.176032,13.04326448,0.716750604,94.91997629,3.388318339,307.6100854,2165.826147,16629.33614,489.4124656,4699.742244,1920.230973,1053.101183,3946.915121,20240.17322,,9508.011413,23791.75729,14412.05114,4.251439752,6.267167895,372.1763897,5159.454913,4021.07,2219.383299,7282.862824,3502.786267
Portugal,1995,4.843997684,4.251845636,28.88166894,1131.086616,10.98729993,0.565868179,90.30553836,2.780214746,289.1505574,2216.77867,16975.81967,555.8416606,4672.701544,1910.38127,1297.044867,4015.143541,20774.82446,10697.09045,9912.069849,24060.72235,14733.87198,3.923655814,5.185209925,371.4398389,5272.381197,4218.18,2257.979134,7385.496046,3561.783998
Portugal,1996,4.614793939,4.288371511,30.64613848,1068.685641,10.64106164,0.564660404,87.61343866,2.574183942,280.7590557,2272.381888,17269.75292,616.1217235,4652.40711,1910.417198,1485.12538,4083.475952,21300.2992,,10269.26478,24350.31039,15073.95647,3.427631389,4.949451468,369.5304515,5444.83797,4457.64,2294.963946,7485.998258,3624.87285
Portugal,1997,3.967033933,3.9197256,32.19961121,992.4549756,10.09140506,0.518036835,88.86874389,2.40703235,266.8585836,2267.757137,16835.36103,602.1174392,4475.372993,1855.504469,1377.058616,4014.376071,21202.24923,,10317.32821,23788.35331,14730.909,4.207396128,4.600833686,362.1046334,5437.214106,4527.54,2285.201403,7338.62894,3567.161188
Portugal,1998,3.735354197,3.939208434,33.27122244,889.3322685,9.656777807,0.490137463,89.33978497,2.234820249,248.3520412,2254.170212,16540.0734,603.2312567,4328.173898,1803.460377,1325.501451,3951.34328,21160.82019,,10363.60678,23321.3477,14665.72871,4.557103175,4.367382494,355.193581,5429.027453,4624.15,2280.710031,7211.781411,3523.949316
Portugal,1999,3.410413945,3.851228743,34.35381742,828.7344122,8.863149265,0.449650256,88.86627623,2.01776715,235.2919542,2252.358068,16245.45767,631.3208622,4220.832518,1768.094859,1392.546905,3900.288258,21223.04506,,10448.882,22970.34538,14564.45438,3.487615413,3.988926137,354.6119223,5441.785844,4700.43,2294.980897,7109.362582,3479.265415
Portugal,2000,3.431249507,4.137772182,33.3031931,736.5754634,8.293611709,0.458747838,87.24097927,1.863316596,232.1571926,2185.724873,15708.10592,629.2573953,4033.227315,1706.036149,1352.714016,3768.287502,20902.93099,9873.271782,10369.53331,22236.81302,14178.59197,2.949642362,3.775458492,355.7081071,5280.73814,4630.36,2268.105964,6866.111803,3368.850797
Portugal,2001,3.797668842,4.875273476,32.27405969,676.1183942,7.330987518,0.483287888,82.83228771,1.612109933,207.7071681,2142.786255,15507.43117,641.7376561,3926.073105,1680.665057,1326.117053,3695.488852,21020.61358,,10465.46364,21855.56399,14041.80595,3.279161483,3.369280681,376.6392989,5296.900881,4708.96,2275.761406,6737.451715,3332.166395
Portugal,2002,4.715039982,5.999031208,32.22031061,624.8273385,7.200875031,0.509402618,89.41077709,1.525486896,201.9150515,2108.851446,15347.90463,661.4251641,3858.683021,1682.183945,1285.335507,3684.796159,21325.34374,,10614.91866,21745.12836,13962.38584,3.551671345,3.285782597,402.3138034,5367.324539,4834.62,2300.995799,6658.297271,3336.132732
Portugal,2003,5.511523948,6.975735058,33.2679917,569.3792997,5.983960119,0.459343253,89.60614855,1.229593135,173.1061036,2070.56893,15127.03976,684.8512089,3793.428436,1684.278367,1265.88495,3659.106443,21543.35363,,10721.78513,21566.02879,13832.3531,3.138316387,2.752693148,417.9233967,5409.17718,4934.46,2321.283268,6553.194822,3318.494033
Portugal,2004,5.543670623,6.978478333,32.91370178,485.8995334,5.434104801,0.430155983,83.1556729,1.103559726,156.3421052,1916.44704,14236.83571,704.0795358,3520.135187,1573.461445,1178.830037,3387.062667,20374.16157,,10209.42737,20034.8136,13109.56623,3.339339595,2.509399778,372.2827294,5112.242482,4717.57,2216.490268,6036.492419,3088.778646
Portugal,2005,5.94869374,7.438614914,34.85143223,432.0301999,4.993315079,0.431165134,77.32052151,0.988389012,145.3163205,1853.881152,13899.50341,708.8317451,3383.851754,1521.469231,1182.358519,3247.980484,19853.98599,8692.694509,10012.88258,19274.10238,12983.77273,2.22971819,2.341712406,368.0046339,5005.941747,4665.92,2180.661127,5752.681614,2970.860406
Portugal,2006,6.804487713,8.452596054,37.34405985,388.3542153,4.729550174,0.413492793,77.62149261,0.920992389,125.3383666,1806.624027,13702.79168,695.0830095,3297.547213,1494.064782,1099.148833,3170.38996,19583.46011,8382.448532,9914.164432,18787.46294,12981.51905,2.390830976,2.207856656,369.7595743,4965.579956,4669.61,2169.461814,5552.342204,2897.811663
Portugal,2007,8.545462145,10.55167019,39.60751828,356.8260991,4.476755787,0.398488591,78.99859965,0.836345839,116.584936,1789.12811,13530.0208,694.7926158,3248.610613,1489.839802,1137.848699,3189.649104,19930.86462,,10073.7429,18782.0442,12901.54486,2.424979018,2.050203199,387.0399032,5003.758494,4740.84,2200.626332,5496.119774,2883.086219
Portugal,2008,9.994805739,12.25865674,41.90527143,330.8789048,4.495433686,0.405366093,78.60736968,0.812042065,112.0145937,1756.491279,13256.66652,682.3369195,3174.467659,1464.280691,1094.295581,3154.229092,19922.13459,,10101.35717,18509.70592,12828.86573,2.399086654,2.023695366,384.7216984,4968.110984,4731.26,2205.779769,5368.476407,2829.32771
Portugal,2009,11.57115034,14.08945029,43.8292047,299.7373161,4.629172659,0.408845135,79.01489667,0.823066936,112.1808002,1732.169425,13017.50983,672.6745669,3128.184864,1447.892241,1051.031552,3127.208829,19945.82192,,10144.37855,18272.92697,12817.40802,2.927014299,2.045398378,390.2485305,4931.891411,4726.17,2226.457647,5269.328644,2791.687446
Portugal,2010,12.79479988,15.40686202,44.94785701,270.3265685,3.736634684,0.368678862,76.63215518,0.624788887,92.89221193,1688.949984,12784.6118,667.6227639,3063.903736,1419.141674,1013.268861,3075.633105,19806.70731,7712.535523,10110.04778,17929.94998,12756.53936,2.611412053,1.658324379,389.5982727,4829.193238,4651.24,2224.77762,5140.110962,2737.519188
Portugal,2011,14.4414284,17.18569161,46.42217871,244.9752294,3.801690824,0.378617662,77.6201978,0.63726758,93.38450298,1645.325274,12492.03445,652.1380242,2997.093679,1392.499896,954.3430414,3006.504992,19528.19221,,10030.76705,17533.66006,12609.90521,1.964930545,1.690221233,389.6752729,4823.67517,4671.71,2207.167801,5000.133247,2679.794149
Portugal,2012,16.21187742,19.11582328,48.73542599,228.3520091,3.56217578,0.371825809,79.33122231,0.589601068,87.98841936,1623.334401,12353.10243,638.9120284,2987.192252,1400.612055,870.7956234,3010.126611,19612.79241,,10070.59599,17556.90447,12507.18412,1.838295064,1.602497695,398.8867715,4600.102492,4460.17,2223.606762,4954.559865,2676.144958
Portugal,2013,18.40581587,21.5011523,49.79291291,209.7933977,3.192230994,0.333511073,81.03933094,0.514153622,78.23804873,1586.093976,12160.45781,635.2734041,2963.316458,1397.240046,825.1515958,2981.279721,19493.15319,,10050.22941,17433.02338,12373.41174,2.054404016,1.417976446,417.1785563,4537.530961,4415.27,2229.044233,4885.626254,2660.607644
Portugal,2014,18.82038327,21.81561763,49.79434288,195.187383,3.232316229,0.325314354,81.20588343,0.512790176,76.34573106,1548.115689,11930.97087,625.9787364,2942.929931,1401.686443,752.1708659,2971.657367,19400.74947,,10047.19665,17393.52297,12098.22097,2.079236414,1.393108752,428.015037,4286.350866,4173.18,2246.258596,4853.614156,2661.12983
Portugal,2015,16.75367538,19.31784885,49.10267049,183.5315926,3.25189164,0.324846448,82.81438667,0.500325715,80.11602704,1506.944246,11704.53957,636.5765366,2928.37675,1407.198874,810.8517109,2991.208415,19457.97748,,10035.14941,17448.21946,11711.82663,1.570269981,1.350804064,418.543065,4276.219463,4176,2260.825027,4836.850816,2638.380204
Portugal,2016,16.23621946,18.62220945,50.36438581,177.8318949,3.386770349,0.336519683,86.806034,0.517684166,82.80823698,1536.424731,11937.45343,655.853651,3044.766811,1472.200376,826.666527,3134.584144,20293.45012,7933.696375,10444.49852,18229.58353,11804.88122,1.544405333,1.381181749,433.9385213,4145.220366,4046.95,2357.953476,5046.549804,2736.603092
Portugal,2017,15.56479995,17.74855062,51.16219076,175.106846,2.938420012,0.309353426,88.76102579,0.446909263,72.95249097,1557.621078,12202.58116,676.7184318,3139.114452,1523.457274,829.6195725,3253.725362,20960.62449,,10776.8311,18892.60768,11869.44749,1.486154748,1.212915899,445.3636244,4328.693244,4237.9,2444.671817,5226.556969,2819.367331
Puerto Rico,1990,18.24711825,1.193665442,54.90031577,10.97853933,7.915921734,0.202700481,52.13772921,3.046369132,429.2512836,248.7581169,1448.558535,264.0712895,1025.906197,1118.661302,831.3970009,891.7023712,4574.542948,2673.498328,3733.477188,4933.418734,1965.849446,4.599545621,1.921584674,80.61586265,982.2855533,977.72,887.1614048,1622.047665,1414.552009
Puerto Rico,1991,18.22638123,1.231479329,55.11191615,10.8799829,7.654524715,0.201872614,53.535704,2.87423876,403.3196186,251.4083253,1489.29432,283.4163556,1051.406176,1114.716488,966.2212233,894.0259127,4729.661836,,3807.854616,4939.610476,1967.430673,4.339719644,1.823064926,82.97924156,1003.441965,999.35,898.7435837,1628.862369,1408.772014
Puerto Rico,1992,18.56510616,1.276606625,56.67317634,10.81734278,7.809371709,0.213071103,57.42735894,2.85018459,404.2356818,258.2867386,1539.786083,308.1319401,1093.622755,1128.205455,1083.727017,908.2689932,4946.878956,,3938.950838,5006.429845,2000.612804,4.806779282,1.822747031,86.32167362,1043.400405,1039.93,919.9278329,1662.723332,1423.639381
Puerto Rico,1993,18.13563069,1.280465505,57.6320823,10.84965974,7.922383771,0.216022331,60.26299665,2.783606404,386.2052438,264.5567678,1601.042322,348.2464024,1135.424577,1138.184185,1106.493566,915.9273451,5130.122137,,4073.387198,5059.464701,2028.058438,3.989260123,1.791762678,89.58603602,1081.154193,1078.28,930.3340921,1692.95928,1429.696948
Puerto Rico,1994,15.94681483,1.154454466,56.44956639,10.56479265,7.600089534,0.202101532,60.98850075,2.533195864,354.6236645,264.4316902,1573.116558,402.7349687,1138.748519,1113.054773,1423.29851,894.9133022,5157.344024,,4094.256381,4957.059924,2017.026197,3.654660689,1.627325538,92.60911674,1096.172432,1094.19,913.3337921,1676.209458,1390.10148
Puerto Rico,1995,15.65372876,1.165913648,58.22106193,10.85899255,8.415231276,0.210468048,65.65287715,2.714056901,352.0767956,276.4211334,1632.376116,477.0169396,1199.244744,1138.35489,1423.559184,914.3333484,5431.574244,2600.29124,4315.369627,5086.563602,2088.73551,3.905268661,1.72236858,97.47705399,1157.370778,1155.91,959.1431012,1736.910996,1417.578075
Puerto Rico,1996,14.5919414,1.122280792,58.01831157,10.94254688,7.367426279,0.18695949,64.58778227,2.324364262,313.857212,277.8954664,1598.921126,509.4874797,1225.669401,1142.435347,1310.096043,919.2779918,5571.326995,,4427.891017,5132.839334,2092.950891,3.891264586,1.467833095,102.0446718,1211.481487,1210.66,978.869704,1753.181096,1416.195373
Puerto Rico,1997,14.58444156,1.161449596,56.59890833,10.43975259,7.916695862,0.200559657,66.39906551,2.412256222,322.3443428,265.8411233,1544.782524,547.9279508,1183.071939,1088.931194,847.6388598,877.5493974,5440.628779,,4340.544344,4934.867942,2014.874028,4.569039779,1.509280762,99.19717774,1236.070585,1236.3,947.9254054,1680.403757,1348.345527
Puerto Rico,1998,16.20915081,1.344092149,59.42184865,10.97439543,7.551483248,0.208756694,70.58541011,2.195837935,288.9200443,279.9651177,1583.899054,598.1894751,1252.839622,1143.374438,696.9647577,922.227938,5834.085893,,4675.995662,5198.342389,2126.321655,3.733232923,1.381089791,104.4590946,1382.313071,1383.49,996.0263279,1782.264955,1416.283861
Puerto Rico,1999,21.55199373,1.862982539,60.55691573,10.59604863,7.948861955,0.274984403,73.12572853,2.128024907,267.0555238,267.098714,1484.826271,577.2250132,1188.828914,1085.473675,704.7454911,889.0666865,5729.623,,4609.032954,5038.512883,2035.99352,3.565156521,1.416101661,101.105721,1388.040757,1389.82,965.1662906,1709.617262,1348.34661
Puerto Rico,2000,24.75325075,2.186281941,60.41947434,10.6167775,7.497534181,0.30056673,73.9774062,1.931716088,240.2588234,261.1857757,1456.379261,592.8824383,1153.925758,1057.208016,667.5139872,873.4555402,5726.878166,2352.76279,4642.149864,4975.507598,1998.796578,3.943402476,1.348224903,98.51924336,1390.744336,1392.46,943.2243908,1680.199856,1320.26504
Puerto Rico,2001,27.02038781,2.349690004,61.32320442,10.7072588,6.838230682,0.300298879,73.21778483,1.715927835,214.4266524,265.6498098,1485.444301,608.208363,1156.800854,1068.661205,734.5963395,890.6290647,5942.550067,,4851.642138,5102.067572,2047.271087,2.659189934,1.242075162,99.77233962,1431.41953,1433.32,954.5632488,1720.064548,1344.166639
Puerto Rico,2002,28.7548414,2.469104233,60.38665742,10.21312243,6.779145839,0.311617355,73.24739288,1.665850746,202.1167117,252.0675038,1418.371074,563.7588329,1069.838905,1000.660411,620.7277492,849.2461853,5795.585254,,4754.016542,4889.013756,1948.689824,2.30752762,1.225709803,94.10348479,1377.864371,1379.76,911.6373748,1634.563599,1273.186576
Puerto Rico,2003,31.57444887,2.721791408,62.20816118,10.40520937,6.532218287,0.304597195,72.61628681,1.564826804,190.141641,252.0517977,1392.26116,529.4359462,1042.1798,990.7116842,550.3428794,855.7951036,5955.4801,,4911.917025,4934.10117,1954.837334,2.862594424,1.160993802,99.14832636,1397.025361,1398.8,909.5447894,1646.059034,1276.037906
Puerto Rico,2004,37.4323852,3.264400452,64.94298686,10.77074451,6.016626571,0.321646121,75.18360586,1.380849612,172.3312425,256.7030624,1421.42311,508.3897777,1038.688005,996.9578304,578.7286926,876.5548446,6230.039772,,5145.533111,5059.471193,2001.071107,2.825708941,1.089961008,107.3937536,1442.505955,1444.26,925.3708737,1688.6547,1299.381762
Puerto Rico,2005,42.15875093,3.692222502,66.52941213,11.06425234,6.444016301,0.35706927,78.53570877,1.486341224,174.6051056,258.7571332,1458.496308,504.0273135,1010.010395,984.768123,572.4780908,874.7534581,6370.098999,2209.085527,5286.481118,5091.529728,2027.20142,1.935790016,1.181651701,112.3762126,1462.049765,1463.63,911.2696714,1697.030867,1299.924193
Puerto Rico,2006,44.3116205,3.852021049,65.48950715,10.73798202,6.092471374,0.351888001,75.02648797,1.387979154,163.2151347,250.654083,1457.12636,487.7328055,942.0140433,931.6705577,525.6997843,837.8517986,6258.919865,2140.146946,5226.755006,4935.611675,1975.357928,1.734225401,1.12463576,113.216059,1419.225667,1420.71,864.5438434,1633.723515,1241.701939
Puerto Rico,2007,46.18917484,3.958897698,66.3255363,10.86417557,5.661571124,0.33639618,77.78707669,1.282372722,151.9577365,250.8192115,1470.78778,469.0946724,903.7488076,911.4100768,467.3221694,835.7160674,6375.835545,,5319.422382,4957.407008,1974.308117,2.351387852,1.049904317,118.1516168,1429.708862,1431.3,852.0009889,1626.608957,1228.197786
Puerto Rico,2008,47.90776568,4.042564739,66.23423185,10.76800969,5.435377717,0.330294029,80.04354127,1.205644253,145.0487165,248.9073643,1477.097511,449.3109515,856.7726896,880.7325379,484.4882819,824.9517246,6442.312624,,5374.695509,4942.740193,1950.568868,1.950739781,1.001170075,119.2695311,1426.66062,1428.45,829.2033717,1604.041714,1204.682349
Puerto Rico,2009,50.54953417,4.201534666,66.76210369,10.82247417,5.240963481,0.332411472,81.82683716,1.109239227,134.2614245,251.6427933,1530.942034,431.1787566,832.6652805,867.3715512,455.4170108,823.6586582,6578.976801,,5502.139815,5006.890759,1976.298753,2.169979716,0.954481889,122.3152247,1441.694595,1443.66,814.7702328,1607.704068,1201.454183
